Pubchem_SID,Pubchem_CID,SMILES,Activity_Outcome
17384884,3247324,CC1=C(C(=C(C=C1)CNC(=O)[C@H](C)[C@@H]2C[C@@]2(C)[C@H](C3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4)F)F,Active
17384886,3247265,C[C@H]([C@H]1C[C@]1(C)[C@@H](C2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3)C(=O)N[C@H](CC4=CC=CC=C4)CO,Active
17384890,3247288,C[C@H]([C@@H]1C[C@@]1(C)[C@H](C2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3)C(=O)NCC4=CC=CC=N4,Active
17384894,3247317,C[C@H]([C@H]1C[C@]1(C)[C@@H](C2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3)C(=O)NCCF,Active
17384899,3247282,C[C@H]([C@H]1C[C@]1(C)[C@@H](C2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3)C(=O)NCC4=CC=CC=C4,Active
17384908,3247283,C[C@H]([C@H]1C[C@]1(C)[C@@H](C2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3)C(=O)NCCC4=CNC5=CC=CC=C54,Active
17384913,3247319,C[C@H]([C@H]1C[C@]1(C)[C@@H](C2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3)C(=O)NCC4=CC(=C(C=C4)OC)OC,Active
17384917,3247284,C[C@H]([C@H]1C[C@]1(C)[C@@H](C2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3)C(=O)NCC4CC4,Active
17384922,3247320,CC1=C(C(=C(C=C1)CNC(=O)[C@H](C)[C@H]2C[C@]2(C)[C@@H](C3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4)F)F,Active
17384931,3247321,C[C@H]([C@H]1C[C@]1(C)[C@@H](C2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3)C(=O)NCC4=CN=C(C=C4)C(F)(F)F,Active
17384934,3247278,C[C@H]([C@H]1C[C@]1(C)[C@@H](C2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3)C(=O)NCC4=CC=C(C=C4)S(=O)(=O)C,Active
17384936,3247293,C[C@H]([C@@H]1C[C@@]1(C)[C@H](C2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3)C(=O)NCC4CC4,Active
17384941,3247332,C[C@H]([C@H]1C[C@]1(C)[C@@H](C2=CC=CC=C2)NC(=O)OC)C(=O)NC3=CC4=CC=CC=C4C=C3,Active
17384942,3247339,CC1=NN(C(=C1)C(=O)N[C@H]([C@@H]2C[C@H]2C(=O)OC)C3=CC=CC=C3)C,Active
17384944,3247353,CC1=NN(C(=C1)C(=O)N[C@H](C2=CC=CC=C2)[C@]3(C[C@@H]3[C@@H](C)C(=O)NC4=CC5=CC=CC=C5C=C4)C)C,Active
17384952,3247354,C[C@H]([C@H]1C[C@]1(C)[C@@H](C2=CC=CC=C2)NC(=O)C3=CN=CC=C3)C(=O)NC4=CC5=CC=CC=C5C=C4,Active
17384956,3247334,COC(=O)[C@@H]1C[C@H]1[C@H](C2=CC=CC=C2)N,Active
17384959,3247355,C[C@H]([C@H]1C[C@]1(C)[C@@H](C2=CC=CC=C2)NC(=O)OC3=CC=C(C=C3)F)C(=O)NC4=CC5=CC=CC=C5C=C4,Active
17384962,3247379,C[C@H]([C@H]1C[C@]1(C)[C@@H](C2=CC=CC=C2)NS(=O)(=O)C3=CC4=CC=CC=C4C=C3)C(=O)NC5=CC6=CC=CC=C6C=C5,Active
17384966,3247356,C[C@H]([C@H]1C[C@]1(C)[C@@H](C2=CC=CC=C2)NS(=O)(=O)C3=CC=CC=C3)C(=O)NC4=CC5=CC=CC=C5C=C4,Active
17384969,3247336,C[C@H]([C@@H]1C[C@@]1(C)[C@H](C2=CC=CC=C2)N)C(=O)NC3=CC4=CC=CC=C4C=C3,Active
17384970,3247357,C[C@H]([C@H]1C[C@]1(C)[C@@H](C2=CC=CC=C2)NP(=O)(C3=CC=CC=C3)C4=CC=CC=C4)C(=O)NC5=CC6=CC=CC=C6C=C5,Active
17384972,3247373,C[C@H]([C@H]1C[C@]1(C)[C@@H](C2=CC=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)NC5=CC6=CC=CC=C6C=C5,Active
17384975,3247350,C[C@H]([C@H]1C[C@]1(C)[C@@H](C2=CC=CC=C2)NC(=O)C3=CC=CC=C3)C(=O)NC4=CC5=CC=CC=C5C=C4,Active
17384978,3247374,C[C@H]([C@H]1C[C@]1(C)[C@@H](C2=CC=CC=C2)NC(=O)C)C(=O)NC3=CC4=CC=CC=C4C=C3,Active
17384982,3247351,CC1=CC(=NO1)C(=O)N[C@H](C2=CC=CC=C2)[C@]3(C[C@@H]3[C@@H](C)C(=O)NC4=CC5=CC=CC=C5C=C4)C,Active
17384989,3247352,C[C@H]([C@H]1C[C@]1(C)[C@@H](C2=CC=CC=C2)NC(=O)C3=NC=CN=C3)C(=O)NC4=CC5=CC=CC=C5C=C4,Active
17384992,3247383,C[C@H]([C@@H]1C[C@@]1(C)[C@H](C2=CC=CC=C2)NC(=O)C3=C(C=NC=C3)Cl)C(=O)NC4=CC5=CC=CC=C5C=C4,Active
17385006,5459432,C1=CC=C(C=C1)NC(=O)CC2=CC=CC=C2I,Active
17385019,5461326,CCCC[C@H]1C[C@@H]1[C@H]2C3(CC3)C[C@@](CN2P(=O)(C4=CC=CC=C4)C5=CC=CC=C5)(C6=CC=CC=C6)O,Active
17385025,5459427,CC(C)(C)[Si](C)(C)C1=C2CN3C(=O)C=CC=C3C2=NC4=C1C=C(C=C4)OC,Active
17385026,5771833,CCC[C@@H]1C[C@@]1(CCC)C(C2=CC(=CC=C2)Cl)NC(=O)C3=CC=CC=C3,Active
17385027,5461327,CCCC[C@H]1C[C@@H]1[C@H]2C3(CC3)C[C@@](N2P(=O)(C4=CC=CC=C4)C5=CC=CC=C5)(CO)C6=CC=CC=C6,Active
17385040,5459439,C#CCCCC(=O)NC1=CC=CC=C1,Active
17385041,5459422,COC1=CC2=C(C=C1)N=C3CCCC3=C2C4=CC=CC=C4,Active
17385054,5771858,CCC/C=C(\CCC)/C(C1=CC=CC=C1)NC(=O)C2=CC=C(C=C2)C(F)(F)F,Active
17385056,5771794,CCCC/C=C/C(C1=CC=CC=C1)NC(=O)OC2=CC=CC(=C2)C(F)(F)F,Active
17385061,5771841,CCC/C=C(\CCC)/C(C1=CC=C(C=C1)C(=O)OC)NS(=O)(=O)CC23CCC(C2(C)C)CC3=O,Active
17385063,5771860,CCC/C=C(\CCC)/C(C1=CC=CC=C1)NS(=O)(=O)C2=CC=C(C=C2)Cl,Active
17385064,5771786,CCCC/C=C/C(C1=CC=CC=C1)NC(=O)CCC2=CC=CC=C2,Active
17385092,5771780,CCC/C=C(\CCC)/C(C1=CC=C(C=C1)C(=O)OC)NC(=O)C2=CC=CO2,Active
17385094,5771821,CCC[C@@H]1C[C@@]1(CCC)C(C2=CC=C(C=C2)Cl)NP(=O)(C3=CC=CC=C3)C4=CC=CC=C4,Active
17385114,5771798,CCC[C@@H]1C[C@@]1(CCC)C(C2=CC=C(C=C2)C3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4,Active
17385122,5771783,CCC/C=C(\CCC)/C(C1=CC=C(C=C1)C(=O)OC)NS(=O)(=O)C2=CC=CS2,Active
17385128,5771825,CCC[C@@H]1C[C@@]1(CCC)C(C2=CC=C(C=C2)Cl)NC(=O)C3=CC=CO3,Active
17385138,3247075,COC(=O)[C@]1([C@@H]2[C@@H](CC3=C2C=C(N3CC4=NC5=CC=CC=C5N4)C(=O)N6CCCC6)CN1C(=O)C7=CC=CC=C7)CC8=CC=CC=C8,Active
17385153,3247204,CC1=CNC(=C(C1=O)CN2C3=C(C=C2C(=O)N4CCCC4)[C@H]5[C@@H](C3)CN([C@@]5(CC6=CC=CC=C6)C(=O)OC)C(=O)C7=CC=CC=C7)CO,Active
17385188,3247108,CN(C)C(=O)C1=CC2=C(N1CC3=NC4=CC=CC=C4N3)C[C@@H]5[C@H]2[C@](N(C5)C(=O)C6=CC=CC=C6)(CC7=CC=CC=C7)C(=O)OC,Active
17385192,3247115,CN(C)C(=O)C1=CC2=C(N1CC3=NC4=CC=CC=C4N3)C[C@@H]5[C@H]2[C@](N(C5)C(=O)C6=CC=CC=C6)(CC7=CC=C(C=C7)OC)C(=O)OC,Active
17385250,3247178,CN(C)C(=O)C1=CC2=C(N1CC3=NC4=CC=CC=C4N3)C[C@@H]5[C@H]2[C@](N(C5)C(=O)C6=CC=CC=C6)(CC7=CC=C(C=C7)F)C(=O)OC,Active
17385264,3247256,CC1=CNC(=C(C1=O)CN2C3=C(C=C2C(=O)N(C)C)[C@H]4[C@@H](C3)CN([C@@]4(CC5=CC=C(C=C5)F)C(=O)OC)C(=O)C6=CC=CC=C6)CO,Active
17385266,3247218,CC1=CNC(=C(C1=O)CN2C3=C(C=C2C(=O)N(C)C)[C@H]4[C@@H](C3)CN([C@@]4(CC5=CC=CC=C5)C(=O)OC)C(=O)C6=CC=CC=C6)CO,Active
17385272,3247251,CC1=CNC(=C(C1=O)CN2C3=C(C=C2C(=O)N4CCCC4)[C@H]5[C@@H](C3)CN([C@@]5(CC6=CC=C(C=C6)F)C(=O)OC)C(=O)C7=CC=CC=C7)CO,Active
17385295,3247240,COC(=O)[C@]1([C@@H]2[C@@H](CC3=C2C=C(N3CCC4=CC(=C(C=C4)O)O)C(=O)N5CCCC5)CN1C(=O)C6=CC=CC=C6)CC7=CC=C(C=C7)F,Active
17385300,5459501,CC1C2=CC(NCC2=C(C1=O)C(C)C)(CC3=CC=CC=C3)C(=O)OC,Active
17385301,5459457,CCCC1=CC2=C(N1CCC3=CC=C(C=C3)Cl)C(C4C2C(N(C4)C(=O)C5=CC=CC=C5)(C)C(=O)OC)C,Active
17385307,5459504,CC1C2=CC(NCC2=C(C1=O)C3=CC=CC=C3)(CC4=CC=CC=C4)C(=O)OC,Active
17385312,5459497,CCCCCC1=C2CNC(C=C2C(C1=O)C)(CC3=CC=CC=C3)C(=O)OC,Active
17385325,5459461,CCCC1=CC2=C(N1CC3=CC(=CC=C3)Cl)C(C4C2C(N(C4)C(=O)C5=CC=CC=C5)(C)C(=O)OC)C,Active
17385334,5459498,CCCCCC1=C2CNC(C=C2C(C1=O)C)(CC(C)C)C(=O)OC,Active
17385812,1214441,CNS(=O)(=O)C1=C(C=CN=C1)N2CCN(CC2)C3=CC(=C(C=C3)Cl)C(F)(F)F,Active
17386055,3075844,CC(CC1=CC=CC=C1SC2=CC=C(C=C2)O)NC.Cl,Active
17387455,11948842,C1=CC=C(C(=C1)CCNCC2=C(C(=CC=C2)Cl)Cl)F.Cl,Active
17387502,1022013,C=CCN1C(=NN=C1SCC(=O)NCC2=CC=CC=C2)CSCC3=CC=CC=C3,Active
17387528,9647580,C1=CC=C(C=C1)C2=NC(=NC3=C2C=C(C=C3)Cl)N/N=C/C4=CC=CC=C4C#N,Active
17387540,844509,C1CCCC(CC1)NC(=O)/C(=C/C2=C(NN=C2)C3=CC=CC=C3)/C#N,Active
17387570,11948852,C1=CC=C(C(=C1)COC2=CC=C(C=C2)CNCCCCO)Cl.Cl,Active
17387581,1791961,COC1=C(C=C(C=C1)C(=O)NC(=S)N(CC=C)CC=C)Br,Active
17387585,989652,CC(C)(C)N(C(=O)C1=CC=CC=C1)NC(=O)NC2=CC(=C(C=C2)Cl)Cl,Active
17387648,1008286,C1=CC=NC(=C1)SC2=CC(=CC(=C2)[N+](=O)[O-])NC(=O)C3=CC=C(C=C3)Cl,Active
17387702,6876393,CCOC1=CC=CC=C1/C=N/NC(=O)CC2=CSC(=N2)NC3=CC=CC(=C3)C(F)(F)F,Active
17387703,6876402,COC1=CC(=C(C=C1)/C=N/NC(=O)CC2=CSC(=N2)NC3=CC=CC(=C3)C(F)(F)F)OC,Active
17387742,9644066,CC(C/C=N/NC(=O)COC1=C(C=CC(=C1)Cl)Cl)C2=CC=CC=C2,Active
17387762,9704230,C/C(=N\NC(=O)CSCC1=CC=C(C=C1)Cl)/C2=CC3=C(C=C2)OCCO3,Active
17387788,998204,COC1=C(C=C(C=C1)C(=O)NN)COC2=CC=C(C=C2)Br,Active
17387799,4744486,C1CCC(CC1)NC(=O)C23CC4CC(C2)CC(C4)(C3)N5C=NC=N5,Active
17387851,11948869,CC(C)C1=NC2=CC=CC3=C2C(=CC=C3)N1.Cl,Active
17387855,1746062,CC(C)(CNC(=O)C1=CC(=C(C=C1)[N+](=O)[O-])Cl)CNC(=O)C2=CC(=C(C=C2)[N+](=O)[O-])Cl,Active
17387945,998857,CCOC(=O)C1=C2C(=C(S1)C)C(=O)N(C(=N2)C)CC3=CC=C(C=C3)Cl,Active
17387950,1229632,C1=CC=C(C=C1)C2=NN(C(=O)C3=CC=CC=C32)CC4=CC=C(C=C4)Cl,Active
17388000,843984,CCC1=CC=CC=C1NC(=S)NCC2=CC3=C(C=C2)OCO3,Active
17388015,11948875,CC(C)(CO)NCC1=CC(=C(C=C1)OCC=C)OC.Cl,Active
17388016,11948876,CC(C)(C)NC(=O)COC1=C(C=C(C=C1)CNCCC2=CC=CC=C2)OC.Cl,Active
17388019,11948877,CCOC1=C(C=CC(=C1)CNC(C)(C)CO)OCC=C.Cl,Active
17388032,989888,C=CCN1C(=O)C2=CC=CC=C2N=C1SCC(=O)N3CCC4=CC=CC=C4C3,Active
17388436,11948915,CCOC(=O)N1CCN(CC1)C(=O)CNCC2=CC=CS2.C(=O)(C(=O)O)O,Active
17388475,2320855,C1C(N=C(C(=O)O1)NNC2=CC(=C(C=C2)Cl)Cl)(CO)CO,Active
17388602,902169,CC(=CCC1=CC(=C(C=C1O)O)C(=O)C)C,Active
17401121,11957112,COC1=C(C=CC(=C1)CNCCN2CCOCC2)OCC3=CC=CC=C3Cl.Cl,Active
17401125,11957113,COC1=C(C=CC(=C1)CNCC2=CC=CC=N2)OCC3=C(C=C(C=C3)Cl)Cl.Cl,Active
17401135,848413,CC1=CC=C(C=C1)CSCC(=O)NC2=CC=CC=C2SC,Active
17401159,1825676,CCOC1=CC=C(C=C1)OCCOCCN2CCC3=CC=CC=C3C2,Active
17401160,11957117,CCOC1=C(C=C(C=C1)Cl)CNCCNCCO.Cl,Active
17401169,11957118,COC1=C(C=CC(=C1)CNCCN2CCOCC2)OCC3=C(C=C(C=C3)Cl)Cl.Cl,Active
17401170,11838420,CCC1(CC2=C(CO1)SC3=C2C(=O)N(N=N3)CC(=O)NC4=CC=CC5=CC=CC=C54)C,Active
17401175,2997422,CC(C(C1=CC=CC=C1)O)NCC2=CC=C(C=C2)Cl.Cl,Active
17401204,11957121,CCOC1=C(C=C(C=C1)Cl)CNCCNCC(C)O.Cl,Active
17401205,902166,C1=CC=C(C=C1)C2=CC3=NN(C(=C3C(=O)O2)N)C4=CC=CC=C4,Active
17401206,834556,CC1=C(C=C(C=C1)NCC2=CC=C(C=C2)SC)C,Active
17401241,1565837,COC1=CC=C(C=C1)CCNC(=O)CCCCCN2C(=O)C3=CC=CC=C3C2=O,Active
17401248,4251773,CC1=C(C(=CC=C1)C)N2C(=NN=N2)C(C)(C)N=CC3=CC=C(C=C3)Cl,Active
17401249,4668963,CC1=C(C(=CC=C1)C)N2C(=NN=N2)C(C)(C)N=CC3=C(C=C(C=C3)Cl)Cl,Active
17401262,1237579,CCOC1=CC=C(C=C1)NC(=S)N(CC2=CC=C(C=C2)N(C)C)CC3=CC=CO3,Active
17401278,2980415,COC1=C(C(=CC(=C1)CNCC2=CC=CS2)Br)OC.Cl,Active
17401288,6026898,CC1=C(C=C(C=C1)S(=O)(=O)N)NC(=O)/C=C/C2=CC=CS2,Active
17401315,1676177,CC\1(C2=CC=CC=C2N(/C1=C\C=NC3=CC=C(C=C3)N(C)C)C)C,Active
17401374,6269993,CC(CN1C=CN=C1)CN2C(=O)/C(=C/C3=CC=C(C=C3)C#N)/NC2=S,Active
17401404,11957133,COC1=C(C=C(C=C1Cl)Cl)CNCCNCCO.Cl,Active
17401693,2018366,C1N(C2=NC3=CC=CC=C3N=C2N1S(=O)(=O)C4=CC=CS4)CC5=CC=C(C=C5)Cl,Active
17401855,4342607,CC1CC(CN(C1)C(=O)CNS(=O)(=O)C2=CC=C(S2)Br)C,Active
17401865,4132199,C1CCN(CC1)CCCN2C(=O)C3=CC=CC=C3N=C2SCC(=O)NCC4=CC=CC=C4,Active
17401869,11957184,CC1=C(C=CC(=C1)OCCN2C=C(C3=CC=CC=C32)/C(=N/O)/N)Cl,Active
17401900,6618777,CC1C(NC(C(C1=NO)C)C2=CC=C(C=C2)C)C3=CC=C(C=C3)C,Active
17401912,4179687,C=CCN1C(=O)C(SC1=NC2=CC=C(C=C2)S(=O)(=O)N)CC(=O)NC3=CC=CC=C3,Active
17401961,4155549,CC1=CC(=C(C(=C1)C)S(=O)(=O)NCC2CCC(CC2)C(=O)NCC3=CC4=C(C=C3)OCO4)C,Active
17401982,1266500,CCOC(=O)C1=C(N(N=N1)C2=NC(=NC(=N2)OC)N3CCCCC3)C4=CC=CC=C4,Active
17402018,4191632,C1OC2=C(O1)C=C(C=C2)CNC(=O)CCCCCN3C(=O)C4=CC=CC=C4NC3=S,Active
17402023,11957257,COC1=CC=C(C=C1)C2=CC3=CC=CC=C3N2CC(CNCCO)O.C(=O)(C(=O)O)O,Active
17402029,11957260,C1=CC=C2C(=C1)N=C(S2)SC3=CC(=C(C4=NON=C34)[N+](=O)[O-])NCCO,Active
17402063,11957277,C1CN(C(=C(/C=C(/[N+](=O)[O-])\Cl)[N+](=O)[O-])N1CC2=CN=C(C=C2)Cl)CC3=CN=C(C=C3)Cl,Active
17402078,11957285,C1OC2=C(O1)C=C(C=C2)CNC(=O)CCCCCN3C(=O)C4=C(C=CS4)NC3=O,Active
17402100,3982636,CC1=C(C2=CC=CC=C2N1)CCNC(=O)C3=C(C4=C(C=C3)C(=O)C5=CC=CC=C5C4=O)[N+](=O)[O-],Active
17402106,11957298,CN([C@@H]1[C@@H](COC2=C1C=CC=C2OC)CO)C(=O)NC3=C(C=C(C=C3)Cl)Cl,Active
17402151,3751170,CC1=CC=C(C=C1)CNCC(C2=CC=C(C=C2)F)(C3=CC=C(C=C3)F)O,Active
17402164,4602593,C1=CC(=CC=C1CNCC(C2=CC=C(C=C2)F)(C3=CC=C(C=C3)F)O)F,Active
17402189,1488716,CN(C)C1=C(C(=NC=C1)OC2=CC=C(C=C2)Cl)C#N,Active
17402218,1488065,CC(C)(C)C1=CC2=C(N1CC3=CC(=CC=C3)F)N=CC=C2,Active
17402244,2767938,C1=CC=C(C=C1)C2=C(SN=N2)C(=O)NC3=C(C(=CC=C3)Cl)Cl,Active
17402261,4522912,C1=CC(=CC=C1CN2C(=NN=C2SCC3=CC(=C(C=C3)F)C(F)(F)F)C(F)(F)F)F,Active
17402285,1490966,C1=CC=C2C(=C1)NC(=CS2(=O)=O)SCC3=CC(=CC=C3)Cl,Active
17402359,1490970,CC1=CC=C(C=C1)CSC2=CS(=O)(=O)C3=CC=CC=C3N2,Active
17402391,3507894,COC(=O)C1=CC(=C(C=C1)N2CCN(CC2)CC(=O)C3=CC=C(C=C3)C4=CC=CC=C4)[N+](=O)[O-],Active
17402417,1471783,C1=CC(=CC=C1SC2=C(C=C(C=C2)N)C#N)Cl,Active
17402434,2769174,CCOC(=O)CSC1=NC(=NC(=C1)CS(=O)C2=CC=C(C=C2)Cl)C3=CC=CC=C3,Active
17402440,1473685,CN1C(=C(C(=N1)C(F)(F)F)C(=O)NC2=CC=C(C=C2)OC)SCC3=CC=CC=C3,Active
17402497,3387618,C1=CC=C2C(=C1)C(=O)N(C2=O)CCC3=CSC(=N3)N=C(N)N,Active
17402532,3770355,CCOC(=O)C1(CCN(CC1)CC2=CC=C(C=C2)Cl)S(=O)(=O)C3=CC=C(C=C3)Cl,Active
17402543,9638237,C1=CC=C2C(=C1)N=C(C(=N2)N/N=C/C3=CC=C(C=C3)Cl)C(F)(F)F,Active
17402609,3802991,C1=CC(=CC(=C1)NC(=O)N(CC2=CC=C(C=C2)Cl)CC(C(F)(F)F)O)C(F)(F)F,Active
17402744,1479752,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)NC(=S)N,Active
17402789,4555838,CC1=C2CCN(C2=C3C=C(C=C(C3=N1)OC)OC)C4=C(C=C(C=C4)OC)OC,Active
17402794,3822803,CC1=CC(=NC(=N1)N2C=CC=C2)C3=CC=CS3,Active
17402959,9559908,CN1C(=C(C(=N1)C(F)(F)F)/C=N/OC(=O)C2=CC=C(C=C2)Cl)Cl,Active
17403017,1487201,COC1=CC=CC=C1CNCC(C2=CC=C(C=C2)Cl)(C3=CC=C(C=C3)Cl)O,Active
17403112,2766338,CCOC(=O)C1(CCN(CC1)CC2=CC=CC=C2)S(=O)(=O)C3=CC=CC=C3,Active
17403132,1090030,CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3N2)NC(=O)C4=CC5=C(C=C4)OCO5,Active
17403206,3131129,C1=CC=C(C=C1)C(=O)N(CC2=CC=CO2)CC(=O)NC3=CC(=C(C=C3)Cl)Cl,Active
17403208,3114044,CC1=CC(=C(C=C1)C)NC(=O)C2C3CCCC2C3C4=CC=CC=C4,Active
17403225,135452188,CC(C)C1=CC2=C(C=C1)N=C(NN=C2C3=CC=C(C=C3)N4CCOCC4)C5=CC=CS5,Active
17403226,1451796,CCN(C1=NN=C(S1)C2=CC=NC=C2)C(=O)CC3=CC=CC=C3OC,Active
17403229,11957308,C1CN(CCN1CCO)CCOC2=CC(=CC=C2)Cl.Cl,Active
17403244,6441916,CC[N+]1=C(OC2=CC=CC=C21)/C=C/NC3=CC=CC=C3.[I-],Active
17403270,3154665,C1=CC(=NC(=C1)C(=O)OCC(=O)C2=CC=CS2)C(=O)OCC(=O)C3=CC=CS3,Active
17403295,5935482,CC1=CC=C(O1)/C=N\NC2=NC3=C(N2)C=C(C=C3)Cl,Active
17403303,9566812,C1=CC=C(C=C1)C2C(C2(Cl)Cl)/C=N/NC(=O)C3=CC(=CC=C3)Br,Active
17403351,11957314,CCCCCCCCC[N+]1=CC=CC2=C1C=CC3=CC=CC=C32.[Br-],Active
17403413,5719921,CC1=C(C2=CC=CC=C2N1)C(=O)/C=C/C3=CC=CC=C3,Active
17403429,2976019,CC1=CC2=C(C=C1)N=C(C=C2C(=O)NCCCN3C=CN=C3)C4=CC=CC=C4,Active
17403432,1619220,C1=CSC(=C1)C(=O)NCC(=O)NCC(=O)OCC2=CC=C(C=C2)Cl,Active
17403437,2294137,C1=CC(=CC(=C1)NC(=O)C2=CC=CO2)NC(=O)CSC3=CC=C(C=C3)Cl,Active
17403475,726336,COC(=O)C1=CC=C(C=C1)NC(=S)NC2CCCCC2,Active
17403486,9594507,CC1=CC=C(S1)/C=N/NC(=O)CSC2=NC3=CC=CC=C3N2C,Active
17403488,3105009,CC1=CC(=C(C=C1)C)NC(=O)C2CC3C4=CC=CC=C4C2C5=CC=CC=C35,Active
17403500,3119020,C1C(N(N=C1C2=CC=CO2)C3=CC=CC=C3)C4=CC=C(C=C4)F,Active
17403527,5717129,CC[N+]1=C(SC2=CC=CC=C21)/C=C/C=C/N(C3=CC=CC=C3)C(=O)C.[I-],Active
17403585,3148797,CC1=C(C=CC(=C1)NC(=O)C)OCC(CN2C3=CC=CC=C3C4=CC=CC=C42)O,Active
17403592,759536,COC1=C(C=C(C=C1)NC2=NC3=CC=CC4=C3C2=CC=C4)OC,Active
17403599,9586274,CC1(CC2=CC=CC=C2C(=N1)N/N=C/C3=CC(=CC=C3)F)C.Cl,Active
17403617,3120452,CCOC1=CC(=C(C=C1)N2C(=O)C3C4CCC(C3C2=O)C=C4)[N+](=O)[O-],Active
17403654,11957324,CCN(CC)CC#CCC(C)(C1=CC=CC=C1)C2=CC=CC=C2.Cl,Active
17403670,3093457,C1=CC=C(C=C1)NC(=S)NC(C(Cl)(Cl)Cl)NC(=O)C2=CC(=CC=C2)Cl,Active
17406574,6538680,CC1=C(C=C(C=C1)N2C(=O)/C(=C/N3CCN(CC3)C(=O)C4=CC=CO4)/C(=O)NC2=S)C,Active
17406597,406791,C1=CC=C(C=C1)N2C(=NN=N2)C3=CNC4=C3C=C(C=C4)Cl,Active
17406614,5933290,C1=CC=C(C=C1)N2C=CC=C2/C=N\NC3=NC=C(C=C3)[N+](=O)[O-],Active
17406637,993397,CC(=O)NC1=C(C=CC(=C1)C(F)(F)F)OC2=CC(=CC=C2)Br,Active
17406650,6876401,CC1=C(C=CC(=C1)/C=N/NC(=O)CC2=CSC(=N2)NC3=CC=CC(=C3)C(F)(F)F)OC,Active
17406665,2980424,CC(CNCC1=CC=C(C=C1)C2=CC=CC=C2)O.Cl,Active
17406671,11835442,CC1(CC(CC(N1CC(COCCOC2=CC=C(C=C2)Br)O)(C)C)O)C,Active
17406699,11958372,CC1(C(N(C(=S)S1)NC(=O)NC2=CC=CC=C2)N(C(=O)NC3=CC=CC=C3)O)C,Active
17406735,6412256,CC1=CC=C(C=C1)CSC2=NC3=C(C4=CC=CC=C4NC5(O3)C6=C(C=CC(=C6)F)NC5=O)N=N2,Active
17406763,1589781,CC1=CC(=CC=C1)OCCSCC2=NC3=CC=CC=C3N2,Active
17406773,11958376,CCN(CCO)CC1=CSC2=C1C(=CC=C2)Br.Cl,Active
17406779,6876972,COC1=CC=CC=C1/C=N/NC(=O)CC(=O)NC2=CC(=C(C=C2)Cl)Cl,Active
17406809,2831754,CC1=CC(=CC=C1)NC(=O)C2(CC2(Cl)Cl)C3=CC=CC=C3,Active
17406827,11958378,C1=CC(=CC=C1CCNCC2=CC(=C(C=C2)Cl)Cl)F.Cl,Active
17406839,847924,CCCC1=CC2=C(C=C1NC(=O)C3=CC=CC=C3C)OCO2,Active
17406840,11958379,CCOC1=C(C(=CC(=C1)CNCC2=CC=CS2)Br)OC.Cl,Active
17406869,11958382,CCCCCNCC1=CC(=CC=C1)Br.Cl,Active
17406870,2978342,CC1=C(C=C(C=C1)NC2=NN=C(C=C2)N3C=CN=C3)C,Active
17406874,833649,C1=CC=C(C=C1)CCC2=NN=C(O2)C3=C(C=C(C=C3)Cl)Cl,Active
17406875,11958384,CCCCCCNCC1=CC(=CC=C1)Br.Cl,Active
17406906,11958386,CCOC1=C(C(=CC(=C1)CNCCO)Br)OCC2=CC=CC=C2Cl.Cl,Active
17406908,4326203,CCN1CCN(CC1)C(C2=CC=CC=N2)C3=C(SC(=C3C)C)NC(=O)C4=CC=CC=C4,Active
17406910,11836085,CC(=O)C1=CC2=C(C=C1N/C=C\C3=NN=NN3C4=CC=C(C=C4)Br)OCO2,Active
17406922,1221964,CN1CCN(CC1)NC(=O)C2=CC=C(C=C2)F,Active
17406934,1803629,CCOC1=C(C=C(C=C1Cl)C(=O)NC2=CC=CC=C2C3=CC=CC=C3)Cl,Active
17406951,135510981,CCCCN1C(=C(C(=O)N(C1=O)CC=C)C=NC2=CC(=CC=C2)[N+](=O)[O-])O,Active
17406953,9603177,CCCCCC1CC1C(=O)N/N=C/C2=CC=C(C=C2)N(C)C,Active
17406961,11958389,CCCCCNCC1=CC=C(C=C1)Br.Cl,Active
17406968,11958390,C1=CC(=CC(=C1)Cl)CNCCC2=CC=C(C=C2)F.Cl,Active
17406974,135437664,CN1C2=CC=CC=C2N=C1N/N=C/C3=CNC4=CC=CC=C43,Active
17407009,4227795,CCCOC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=C2)C4=NNC(=S)N4CC,Active
17407125,11958436,CCN1C(=C2C=CC(=CC2=N1)C(=O)NCCC3=CC=CS3)OCC,Active
17407126,11958437,CCOC1=C2C=CC(=CC2=NN1C)C(=O)NCCCCC3=CC=CC=C3,Active
